probe_id	gene_symbol
ILMN_1697153	ZDHHC17
ILMN_1697160	TTC7A
ILMN_1697166	C9orf78
ILMN_1697189	PNCK
ILMN_1697200	MON2
ILMN_1697211	UBE1DC1
ILMN_1697218	MED22
ILMN_1697220	NT5E
ILMN_1697228	GPR56
ILMN_1697268	EMILIN2
ILMN_1697286	SF3A1
ILMN_1697289	ZNF713
ILMN_1697309	NCF1
ILMN_1697315	GNAT1
ILMN_1697317	DYNLRB2
ILMN_1697342	HOXC11
ILMN_1697348	WBSCR22
ILMN_1697363	C20orf27
ILMN_1697409	TNFRSF14
ILMN_1697418	RBM9
ILMN_1697433	CYP46A1
ILMN_1697440	PRPF4
ILMN_1697444	IL1RL1
ILMN_1697448	TXNIP
ILMN_1697460	REEP6
ILMN_1697469	SFRS6
ILMN_1697472	TM2D3
ILMN_1697491	FLJ14213
ILMN_1697493	WDFY3
ILMN_1697499	HLA-DRB5
ILMN_1697510	ACSS2
ILMN_1697529	RNF10
ILMN_1697544	SLC25A29
ILMN_1697546	BRCC3
ILMN_1697548	LPHN2
ILMN_1697554	SASH3
ILMN_1697559	G6PD
ILMN_1697567	TPM3
ILMN_1697585	ACTR6
ILMN_1697597	KIAA0494
ILMN_1697614	NHP2L1
ILMN_1697628	ADARB1
ILMN_1697629	PLA2G4B
ILMN_1697639	OGT
ILMN_1697642	BCAP29
ILMN_1697666	NRARP
ILMN_1697670	SRRM1
ILMN_1697682	RECQL5
ILMN_1697694	ATP6AP1
ILMN_1697703	HPDL
ILMN_1697735	EWSR1
ILMN_1697736	EXOSC2
ILMN_1697777	TSTA3
ILMN_1697790	AGPAT1
ILMN_1697793	SYNJ2BP
ILMN_1697800	C16orf86
ILMN_1697804	NEGR1
ILMN_1697810	TSPAN11
ILMN_1697812	HLXB9
ILMN_1697817	PANX1
ILMN_1697820	HINT2
ILMN_1697827	ATP2A3
ILMN_1697864	CXorf38
ILMN_1697880	PLD2
ILMN_1697919	WHSC1L1
ILMN_1697925	APOB48R
ILMN_1697952	OSBPL1A
ILMN_1697957	C22orf9
ILMN_1697959	SLC35B4
ILMN_1697962	NSMCE1
ILMN_1697971	TRIM38
ILMN_1697975	PHF14
ILMN_1698001	NCK1
ILMN_1698019	LGMN
ILMN_1698020	DLC1
ILMN_1698038	FLJ22374
ILMN_1698048	ZNF619
ILMN_1698072	PITRM1
ILMN_1698085	C14orf21
ILMN_1698117	DSCR8
ILMN_1698137	DNMT3A
ILMN_1698139	TCEA1
ILMN_1698140	LRRC29
ILMN_1698148	CHD5
ILMN_1698179	TAGLN3
ILMN_1698185	WDR90
ILMN_1698209	AGPS
ILMN_1698225	MYO5A
ILMN_1698233	RWDD2B
ILMN_1698243	C1orf85
ILMN_1698252	FANCB
ILMN_1698258	DNAJC8
ILMN_1698259	TMEM100
ILMN_1698307	DBNL
ILMN_1698323	PLEKHB2
ILMN_1698365	NHLRC3
ILMN_1698386	NEK9
ILMN_1698402	NFX1
ILMN_1698404	ERN1
ILMN_1698419	NCOR2
ILMN_1698427	TMUB2
ILMN_1698441	MYST4
ILMN_1698445	PALM2
ILMN_1698463	ILF3
ILMN_1698478	SNAPC2
ILMN_1698487	SDHD
ILMN_1698491	MBD3
ILMN_1698533	IDH3A
ILMN_1698546	HNF4A
ILMN_1698554	AACS
ILMN_1698585	SLC6A20
ILMN_1698605	TMEM43
ILMN_1698621	COG5
ILMN_1698646	TUBG1
ILMN_1698649	LIMK1
ILMN_1698653	ODF2
ILMN_1698668	NR1D2
ILMN_1698677	C4orf27
ILMN_1698685	MATN2
ILMN_1698706	NID2
ILMN_1698715	NHLRC2
ILMN_1698726	SLC25A27
ILMN_1698728	FGD4
ILMN_1698731	SEC31B
ILMN_1698732	PALLD
ILMN_1698752	NLRX1
ILMN_1698770	C5orf33
ILMN_1698803	ZAK
ILMN_1698846	SLC8A2
ILMN_1698885	PTPRT
ILMN_1698934	CMTM7
ILMN_1698952	TNFRSF11A
ILMN_1698968	ASXL2
ILMN_1698985	IQWD1
ILMN_1698995	DES
ILMN_1698996	SLC19A1
ILMN_1699071	C21orf7
ILMN_1699091	C14orf118
ILMN_1699112	COPB1
ILMN_1699121	TMEM16B
ILMN_1699139	CYP19A1
ILMN_1699160	ITK
ILMN_1699172	AFG3L1
ILMN_1699179	BPTF
ILMN_1699190	SORCS1
ILMN_1699206	FHDC1
ILMN_1699217	C1orf96
ILMN_1699226	UBR4
ILMN_1699243	MSMB
ILMN_1699249	ZNF649
ILMN_1699251	TMTC1
ILMN_1699254	PLEKHH1
ILMN_1699265	TNFRSF10B
ILMN_1699321	ZGPAT
ILMN_1699354	EPHA2
ILMN_1699357	SLC22A5
ILMN_1699362	IK
ILMN_1699384	PPP2R5D
ILMN_1699421	ANXA10
ILMN_1699440	ZBTB47
ILMN_1699447	TRAF5
ILMN_1699449	MGC35361
ILMN_1699472	ST3GAL3
ILMN_1699473	KIAA1967
ILMN_1699476	RPE
ILMN_1699489	TUBB6
ILMN_1699496	PHF21A
ILMN_1699503	UBE2D2
ILMN_1699514	PHF7
ILMN_1699520	SLC8A1
ILMN_1699545	PCSK7
ILMN_1699570	TPD52L2
ILMN_1699574	NRP1
ILMN_1699585	BHLHB5
ILMN_1699598	AP2M1
ILMN_1699599	FCRL3
ILMN_1699603	MRPL12
ILMN_1699606	ASB3
ILMN_1699610	CCT6B
ILMN_1699623	FAM81A
ILMN_1699631	GATS
ILMN_1699636	ACIN1
ILMN_1699646	APBB1
ILMN_1699651	IL6
ILMN_1699665	CLIC6
ILMN_1699666	STRADA
ILMN_1699669	BLR1
ILMN_1699676	C14orf147
ILMN_1699684	PBLD
ILMN_1699695	TNFRSF21
ILMN_1699703	ARCN1
ILMN_1699709	RFC5
ILMN_1699711	DEDD
ILMN_1699723	RARB
ILMN_1699727	BAIAP2
ILMN_1699728	BTD
ILMN_1699737	TRAP1
ILMN_1699750	ABHD9
ILMN_1699767	PDE8A
ILMN_1699772	RRAGD
ILMN_1699778	NKIRAS2
ILMN_1699797	HDLBP
ILMN_1699820	TNPO1
ILMN_1699843	CRTC1
ILMN_1699852	FLJ37464
ILMN_1699856	RALGDS
ILMN_1699859	GNPAT
ILMN_1699878	RAB27A
ILMN_1699887	ST14
ILMN_1699908	IL12RB1
ILMN_1699931	HCST
ILMN_1699980	TSPAN18
ILMN_1699989	BNIPL
ILMN_1700001	TCTA
ILMN_1700024	UST
ILMN_1700028	C9orf156
ILMN_1700042	TLN2
ILMN_1700044	SAP130
ILMN_1700081	FST
ILMN_1700109	PTOV1
ILMN_1700144	ITGA10
ILMN_1700147	VPREB3
ILMN_1700168	LARS2
ILMN_1700183	APLNR
ILMN_1700202	TMEM135
ILMN_1700203	KIAA1984
ILMN_1700204	ZMYND8
ILMN_1700231	IHPK1
ILMN_1700238	ZNF500
ILMN_1700248	WDR86
ILMN_1700268	QPRT
ILMN_1700306	OCIAD2
ILMN_1700310	SDCBP2
ILMN_1700328	SCN3B
ILMN_1700337	TROAP
ILMN_1700345	RNF41
ILMN_1700349	ADCK4
ILMN_1700353	TRAF6
ILMN_1700378	ZWILCH
ILMN_1700380	ATP6V0A2
ILMN_1700384	KIAA1522
ILMN_1700408	TRIM50
ILMN_1700413	MAFF
ILMN_1700417	SLC22A14
ILMN_1700419	HSPC171
ILMN_1700428	HLA-DOB
ILMN_1700432	ITPKB
ILMN_1700448	SIM2
ILMN_1700461	AARSD1
ILMN_1700477	MRPL43
ILMN_1700488	PPARA
ILMN_1700507	CLASP1
ILMN_1700515	C17orf58
ILMN_1700518	HMGN4
ILMN_1700541	FBLN1
ILMN_1700549	ERLIN2
ILMN_1700584	IER2
ILMN_1700596	ALS2CL
ILMN_1700597	FAM18B2
ILMN_1700604	RBM14
ILMN_1700606	RNF43
ILMN_1700611	CDK10
ILMN_1700625	ATP5S
ILMN_1700628	DDX24
ILMN_1700633	ABHD4
ILMN_1700652	CHAD
ILMN_1700660	RNF135
ILMN_1700681	CD99L2
ILMN_1700690	VAT1
ILMN_1700695	SLC44A1
ILMN_1700728	KRTCAP3
ILMN_1700759	RIMS1
ILMN_1700762	PBX4
ILMN_1700766	ZNF324B
ILMN_1700770	PSKH1
ILMN_1700791	EHMT2
ILMN_1700811	UBFD1
ILMN_1700822	DPP3
ILMN_1700847	PMS1
ILMN_1700896	SAP30
ILMN_1700915	BMI1
ILMN_1700955	TCTEX1D2
ILMN_1700967	C3orf59
ILMN_1700975	ENSA
ILMN_1700994	KREMEN1
ILMN_1701006	HEXIM2
ILMN_1701007	PON3
ILMN_1701009	EFNA2
ILMN_1701025	EPHX1
ILMN_1701052	TUBG2
ILMN_1701094	CLN8
ILMN_1701111	RP5-1022P6.2
ILMN_1701112	LOC440944
ILMN_1701120	BCL2
ILMN_1701127	CC2D1A
ILMN_1701131	C2orf49
ILMN_1701134	PTEN
ILMN_1701169	HP1BP3
ILMN_1701170	BARX2
ILMN_1701195	PLA2G7
ILMN_1701204	VEGFC
ILMN_1701213	PIP4K2B
ILMN_1701243	C10orf2
ILMN_1701244	ITFG2
ILMN_1701248	TREM2
ILMN_1701269	ATP5C1
ILMN_1701293	COX7A2
ILMN_1701308	COL1A1
ILMN_1701314	LOC399900
ILMN_1701315	KIAA0467
ILMN_1701331	UBE2M
ILMN_1701374	NUP35
ILMN_1701375	FBXW5
ILMN_1701386	STRADB
ILMN_1701393	TBX3
ILMN_1701402	IKIP
ILMN_1701403	HIP1
ILMN_1701413	PIGQ
ILMN_1701424	LAMC2
ILMN_1701434	RAP1B
ILMN_1701441	LPAR1
ILMN_1701455	FBXO6
ILMN_1701457	FAHD1
ILMN_1701461	TIMP3
ILMN_1701464	ZNF776
ILMN_1701466	PEX16
ILMN_1701477	CCDC101
ILMN_1701482	POFUT2
ILMN_1701483	SYP
ILMN_1701487	TAOK2
ILMN_1701507	EHHADH
ILMN_1701512	KIAA0391
ILMN_1701514	TRAF3IP2
ILMN_1701551	ABCA6
ILMN_1701558	MAP1A
ILMN_1701581	LAD1
ILMN_1701589	AMPD2
ILMN_1701596	RPS20
ILMN_1701603	ALPL
ILMN_1701613	RARRES3
ILMN_1701621	SCO2
ILMN_1701643	GDPD5
ILMN_1701648	KLHL15
ILMN_1701655	SLC24A6
ILMN_1701661	CYP7B1
ILMN_1701681	SEC11C
ILMN_1701724	C7orf20
ILMN_1701731	AKR1B1
ILMN_1701749	UQCRFS1
ILMN_1701774	AP3M1
ILMN_1701783	DCT
ILMN_1701789	IFIT3
ILMN_1701832	RPL19
ILMN_1701852	ZNF44
ILMN_1701854	GNG5
ILMN_1701855	PPP1CC
ILMN_1701869	FBXO22
ILMN_1701873	C9orf50
ILMN_1701875	ZYX
ILMN_1701877	AXL
ILMN_1701906	CD300C
ILMN_1701911	C5orf20
ILMN_1701918	KLHDC9
ILMN_1701930	EEF1B2
ILMN_1701937	COL18A1
ILMN_1701940	FAM73B
ILMN_1701947	GPR34
ILMN_1701958	DLG1
ILMN_1701967	SHC1
ILMN_1701991	SYNJ1
ILMN_1701998	AFAP1
ILMN_1702009	SV2A
ILMN_1702044	CNTROB
ILMN_1702056	C1orf2
ILMN_1702065	MFSD5
ILMN_1702105	EFS
ILMN_1702124	LNX2
ILMN_1702125	HOXB7
ILMN_1702171	LPCAT1
ILMN_1702175	ST7
ILMN_1702177	GLO1
ILMN_1702197	C9orf140
ILMN_1702205	PCDHA5
ILMN_1702211	TGIF1
ILMN_1702218	POLI
ILMN_1702226	C21orf34
ILMN_1702229	CECR6
ILMN_1702231	C1orf54
ILMN_1702237	FKBP1A
ILMN_1702241	FLJ45445
ILMN_1702244	TMEM68
ILMN_1702247	CCNDBP1
ILMN_1702255	KCNT1
ILMN_1702265	HDHD2
ILMN_1702296	CARTPT
ILMN_1702301	DOCK10
ILMN_1702305	NCAM1
ILMN_1702310	LGR5
ILMN_1702322	ALS2CL
ILMN_1702329	DRP2
ILMN_1702363	SULF1
ILMN_1702383	CNGB1
ILMN_1702384	ZNF706
ILMN_1702389	ZC3H3
ILMN_1702396	PACSIN2
ILMN_1702407	SPIN1
ILMN_1702419	SLC35D3
ILMN_1702443	DNMBP
ILMN_1702447	IGF2BP2
ILMN_1702487	SGK
ILMN_1702501	RPS6KA2
ILMN_1702503	ALDH3A1
ILMN_1702517	CDON
ILMN_1702526	C17orf48
ILMN_1702534	CD244
ILMN_1702568	FAM125B
ILMN_1702592	WDR73
ILMN_1702604	KCNA3
ILMN_1702609	B3GNT5
ILMN_1702633	RETSAT
ILMN_1702636	TUBB6
ILMN_1702657	ETV3L
ILMN_1702676	C17orf68
ILMN_1702683	SLC33A1
ILMN_1702684	MTRR
ILMN_1702691	TNFAIP3
ILMN_1702696	AFAR3
ILMN_1702698	LSM11
ILMN_1702708	PPP2R3A
ILMN_1702723	STK24
ILMN_1702740	IGFN1
ILMN_1702760	PGM5P2
ILMN_1702763	ZMYM1
ILMN_1702787	SEMA4A
ILMN_1702789	KNDC1
ILMN_1702806	PDCL3
ILMN_1702821	TTLL7
ILMN_1702822	NTRK2
ILMN_1702830	TAS2R45
ILMN_1702837	PSMD1
ILMN_1702858	ADHFE1
ILMN_1702861	SGCD
ILMN_1702866	FLJ22639
ILMN_1702899	PLEKHA7
ILMN_1702911	PKIG
ILMN_1702928	FBXO9
ILMN_1702933	ADM2
ILMN_1702970	NLRP6
ILMN_1702972	GJA5
ILMN_1703006	MTCH1
ILMN_1703009	FAM20C
ILMN_1703013	NOC4L
ILMN_1703015	ZRANB2
ILMN_1703036	WRNIP1
ILMN_1703041	IDUA
ILMN_1703049	AKAP7
ILMN_1703053	ZFP91
ILMN_1703072	CREB3
ILMN_1703074	CPD
ILMN_1703075	PYY
ILMN_1703079	NFS1
ILMN_1703092	RECQL4
ILMN_1703108	UBE2L6
ILMN_1703110	KCNE4
ILMN_1703123	AXUD1
ILMN_1703132	LYRM2
ILMN_1703140	NEDD4
ILMN_1703142	March 2
ILMN_1703153	N-PAC
ILMN_1703158	SFI1
ILMN_1703178	SCG2
ILMN_1703180	ETV3
ILMN_1703196	PRKD3
ILMN_1703222	FRS2
ILMN_1703226	KTI12
ILMN_1703228	AGFG2
ILMN_1703244	MAP1LC3B
ILMN_1703246	SBF1
ILMN_1703263	SP140
ILMN_1703273	UACA
ILMN_1703284	SPIRE2
ILMN_1703305	TWF2
ILMN_1703314	KLHL36
ILMN_1703330	FEM1C
ILMN_1703335	LACTB
ILMN_1703370	ZDHHC12
ILMN_1703374	NAV1
ILMN_1703379	VPS41
ILMN_1703408	FZD3
ILMN_1703411	PARP3
ILMN_1703412	LATS2
ILMN_1703427	SON
ILMN_1703430	FLJ10374
ILMN_1703433	PLSCR3
ILMN_1703435	ZNF658
ILMN_1703441	ZNF593
ILMN_1703459	WNT9B
ILMN_1703471	ATF6
ILMN_1703474	POLK
ILMN_1703477	ARHGEF2
ILMN_1703507	HISPPD2A
ILMN_1703524	SRP68
ILMN_1703531	S1PR3
ILMN_1703538	AIF1
ILMN_1703558	FHL3
ILMN_1703564	DYNLRB1
ILMN_1703565	GLTSCR2
ILMN_1703573	DNAJC17
ILMN_1703593	BAIAP2L1
ILMN_1703617	AHSA1
ILMN_1703622	PPIB
ILMN_1703635	EEF1D
ILMN_1703650	TNIP1
ILMN_1703683	COG4
ILMN_1703686	BRF1
ILMN_1703688	RASA2
ILMN_1703695	C19orf12
ILMN_1703708	KRTAP5-10
ILMN_1703718	CCT7
ILMN_1703743	AATF
ILMN_1703754	CEP192
ILMN_1703787	ATP4B
ILMN_1703791	ANXA7
ILMN_1703839	C20orf186
ILMN_1703843	RAPH1
ILMN_1703852	EFNB2
ILMN_1703864	SFTA2
ILMN_1703866	SUPT5H
ILMN_1703886	SLC16A2
ILMN_1703891	TBC1D9
ILMN_1703906	HJURP
ILMN_1703916	MKKS
ILMN_1703926	PTGER2
ILMN_1703949	KPNB1
ILMN_1703955	FBXO32
ILMN_1703969	KIAA0251
ILMN_1703989	ARFRP1
ILMN_1704015	SYNGAP1
ILMN_1704019	OGFOD2
ILMN_1704024	TMEM160
ILMN_1704045	DEAF1
ILMN_1704055	HSPC111
ILMN_1704063	KCNH3
ILMN_1704079	RBM38
ILMN_1704091	DGAT1
ILMN_1704101	HSF4
ILMN_1704139	DHRSX
ILMN_1704154	TNFRSF19
ILMN_1704163	SULT1E1
ILMN_1704164	ATP13A2
ILMN_1704195	FUK
ILMN_1704196	DSG2
ILMN_1704206	NPSR1
ILMN_1704236	MAX
ILMN_1704238	C14orf126
ILMN_1704247	LAMA3
ILMN_1704253	C6orf106
ILMN_1704261	RANGRF
ILMN_1704286	FXYD5
ILMN_1704290	SPTLC2
ILMN_1704294	CDH3
ILMN_1704305	NIP7
ILMN_1704313	GSTCD
ILMN_1704335	FXR1
ILMN_1704351	WDR25
ILMN_1704353	IGSF3
ILMN_1704354	NCDN
ILMN_1704362	ZNF174
ILMN_1704369	LIMA1
ILMN_1704376	GLDN
ILMN_1704383	TRIM37
ILMN_1704398	FZD9
ILMN_1704404	PSMD13
ILMN_1704418	FOXD1
ILMN_1704424	PLA2R1
ILMN_1704446	SLC6A10P
ILMN_1704452	BCL9
ILMN_1704464	GPR20
ILMN_1704472	EID2
ILMN_1704476	CCDC153
ILMN_1704477	COX5A
ILMN_1704500	STAP2
ILMN_1704529	PPIA
ILMN_1704537	PHGDH
ILMN_1704550	AZIN1
ILMN_1704557	RPS6KB1
ILMN_1704619	VPS29
ILMN_1704629	SLC1A7
ILMN_1704637	C4orf23
ILMN_1704656	PPP2R1B
ILMN_1704665	GPM6B
ILMN_1704672	OBFC2B
ILMN_1704702	MCM7
ILMN_1704704	LOC344405
ILMN_1704713	CSNK1G1
ILMN_1704730	CD93
ILMN_1704753	EPAS1
ILMN_1704793	LOC339344
ILMN_1704795	MARK3
ILMN_1704842	ARL4A
ILMN_1704861	MYO1A
ILMN_1704876	USP38
ILMN_1704941	PPCDC
ILMN_1704943	ATPBD1C
ILMN_1704972	TRIM5
ILMN_1704973	SARDH
ILMN_1704980	PRNPIP
ILMN_1704985	CYP27A1
ILMN_1705032	SEH1L
ILMN_1705047	TLR8
ILMN_1705064	NDEL1
ILMN_1705066	BTBD11
ILMN_1705093	ORC5L
ILMN_1705107	SDCBP2
ILMN_1705111	FNDC3A
ILMN_1705116	C6orf85
ILMN_1705141	CACYBP
ILMN_1705144	ULK1
ILMN_1705151	SF3A3
ILMN_1705153	NEFH
ILMN_1705201	FOXC2
ILMN_1705210	GRASP
ILMN_1705213	TMBIM1
ILMN_1705218	TRAPPC2
ILMN_1705224	TMEM110
ILMN_1705225	PRTG
ILMN_1705231	SLCO2A1
ILMN_1705241	TDRD7
ILMN_1705247	ACSL5
ILMN_1705250	ADAMTSL1
ILMN_1705253	PTPRD
ILMN_1705258	CPZ
ILMN_1705261	CAPN1
ILMN_1705266	RELA
ILMN_1705297	MYBPH
ILMN_1705301	TEAD4
ILMN_1705302	FCGRT
ILMN_1705310	VEZF1
ILMN_1705324	HRNBP3
ILMN_1705331	ZNHIT3
ILMN_1705364	BAT3
ILMN_1705384	PPFIBP1
ILMN_1705390	KLHL22
ILMN_1705392	SMAD1
ILMN_1705396	PIK3CA
ILMN_1705397	PDK2
ILMN_1705403	CYP2S1
ILMN_1705414	C17orf81
ILMN_1705442	CMTM3
ILMN_1705447	AFG3L1
ILMN_1705464	MRPL41
ILMN_1705468	PIK3CA
ILMN_1705477	CAMK1D
ILMN_1705515	UPF3A
ILMN_1705522	SPAG1
ILMN_1705546	POU5F1
ILMN_1705562	KIAA0802
ILMN_1705570	H2AFY2
ILMN_1705594	NAT10
ILMN_1705617	CFL1
ILMN_1705627	USP2
ILMN_1705637	ACR
ILMN_1705663	DMXL2
ILMN_1705674	SULT2B1
ILMN_1705682	LEPREL2
ILMN_1705686	NRGN
ILMN_1705711	COPS8
ILMN_1705733	KIAA0460
ILMN_1705737	IMPDH2
ILMN_1705743	FLJ10357
ILMN_1705746	LSG1
ILMN_1705750	TGM2
ILMN_1705774	TIGD5
ILMN_1705783	NXF1
ILMN_1705814	KRT80
ILMN_1705828	RICTOR
ILMN_1705834	TTBK2
ILMN_1705848	FAM104B
ILMN_1705849	SPR
ILMN_1705861	AP1M2
ILMN_1705892	SH2D1A
ILMN_1705907	NUP153
ILMN_1705922	BAIAP2
ILMN_1705928	ASCC3L1
ILMN_1705953	LONRF1
ILMN_1705985	PIGA
ILMN_1705986	MAFK
ILMN_1706005	GALT
ILMN_1706015	FAM43A
ILMN_1706021	TMPRSS4
ILMN_1706031	KANK1
ILMN_1706051	PLD5
ILMN_1706057	CS
ILMN_1706070	GLS2
ILMN_1706075	SF3B1
ILMN_1706077	DEFB125
ILMN_1706094	HECTD1
ILMN_1706100	DICER1
ILMN_1706118	HN1L
ILMN_1706149	PDCD2L
ILMN_1706154	ICK
ILMN_1706186	C12orf53
ILMN_1706200	MED15
ILMN_1706203	SOBP
ILMN_1706207	KCNJ14
ILMN_1706217	TLR4
ILMN_1706238	CSE1L
ILMN_1706246	CCT5
ILMN_1706266	RNF157
ILMN_1706273	HCCA2
ILMN_1706301	RET
ILMN_1706304	EIF2C4
ILMN_1706305	C14orf112
ILMN_1706326	MRPL33
ILMN_1706342	ZNF746
ILMN_1706344	ABHD6
ILMN_1706345	TCTN2
ILMN_1706357	RFX2
ILMN_1706376	OSBP
ILMN_1706390	UGT1A6
ILMN_1706397	CHMP6
ILMN_1706406	ATP9A
ILMN_1706410	HUS1B
ILMN_1706413	C1orf66
ILMN_1706426	DSTN
ILMN_1706440	MDK
ILMN_1706455	TTC5
ILMN_1706478	HOXA7
ILMN_1706497	P2RX2
ILMN_1706498	DSE
ILMN_1706502	EIF2AK2
ILMN_1706505	COL5A1
ILMN_1706511	TEF
ILMN_1706519	LAMC2
ILMN_1706521	CSNK1G2
ILMN_1706523	FCGR2A
ILMN_1706531	ABCC5
ILMN_1706539	JMJD1B
ILMN_1706546	MAX
ILMN_1706548	SPTBN4
ILMN_1706553	SMG7
ILMN_1706558	FLJ20628
ILMN_1706571	SLC35D2
ILMN_1706579	SHBG
ILMN_1706582	APOL2
ILMN_1706583	DLAT
ILMN_1706590	MLLT1
ILMN_1706593	PPHLN1
ILMN_1706610	PLEKHA9
ILMN_1706612	WFDC2
ILMN_1706635	ELA2
ILMN_1706643	COL6A3
ILMN_1706644	BDNF
ILMN_1706645	C6orf150
ILMN_1706652	OGG1
ILMN_1706660	HYI
ILMN_1706664	FAM80A
ILMN_1706677	MAPK1
ILMN_1706690	KHK
ILMN_1706691	CCDC87
ILMN_1706699	FLJ23584
ILMN_1706722	CD200
ILMN_1706734	ZNF451
ILMN_1706764	GOLPH3L
ILMN_1706779	LIG1
ILMN_1706783	TAGLN
ILMN_1706784	H2AFV
ILMN_1706805	TRPM5
ILMN_1706813	SLC6A14
ILMN_1706817	SERP1
ILMN_1706818	THADA
ILMN_1706825	PKN2
ILMN_1706839	TCERG1
ILMN_1706845	OPHN1
ILMN_1706859	C22orf32
ILMN_1706873	RPL34
ILMN_1706893	C4orf42
ILMN_1706935	CCDC136
ILMN_1706958	PCNA
ILMN_1706959	TIMM22
ILMN_1706960	KIAA1217
ILMN_1706963	ADAR
ILMN_1706969	C6orf65
ILMN_1706990	ZNF271
ILMN_1707002	TMLHE
ILMN_1707005	TCF7
ILMN_1707051	NFATC1
ILMN_1707062	REV1
ILMN_1707065	SALL3
ILMN_1707070	PCOLCE
ILMN_1707077	SORT1
ILMN_1707084	UBE2D4
ILMN_1707088	DENND2D
ILMN_1707124	TFPI
ILMN_1707137	C17orf97
ILMN_1707156	LRRFIP2
ILMN_1707169	AGMAT
ILMN_1707175	NSD1
ILMN_1707199	WDR20
ILMN_1707232	EBF3
ILMN_1707244	NBPF3
ILMN_1707257	HIST1H3J
ILMN_1707277	CCDC144A
ILMN_1707286	FLJ22662
ILMN_1707308	IKBKG
ILMN_1707310	MGLL
ILMN_1707312	NFIL3
ILMN_1707323	PDZRN4
ILMN_1707326	TASP1
ILMN_1707336	ARPC4
ILMN_1707350	TUSC1
ILMN_1707356	CFL2
ILMN_1707448	CRKRS
ILMN_1707467	CLCN3
ILMN_1707475	UBE2E2
ILMN_1707484	GEMIN6
ILMN_1707503	C1orf144
ILMN_1707506	YTHDC1
ILMN_1707513	PGPEP1
ILMN_1707534	NKRF
ILMN_1707585	SLC46A2
ILMN_1707591	TNIP3
ILMN_1707596	ZNF37A
ILMN_1707600	WDTC1
ILMN_1707631	MED10
ILMN_1707634	CMC1
ILMN_1707649	MPDZ
ILMN_1707695	IFIT1
ILMN_1707720	SLC1A5
ILMN_1707727	ANGPTL4
ILMN_1707748	PIM3
ILMN_1707763	ST7
ILMN_1707783	CCDC72
ILMN_1707791	TAZ
ILMN_1707807	RNF128
ILMN_1707810	RPS5
ILMN_1707858	H2AFZ
ILMN_1707872	RUFY2
ILMN_1707901	DHRS7B
ILMN_1707943	C19orf39
ILMN_1707945	HELB
ILMN_1707958	AES
ILMN_1707968	NBEAL1
ILMN_1707975	SERPIND1
ILMN_1708006	MICB
ILMN_1708009	LANCL2
ILMN_1708016	C20orf108
ILMN_1708025	RBPMS
ILMN_1708029	C9orf127
ILMN_1708041	PLEKHF1
ILMN_1708059	USP13
ILMN_1708064	MAP4
ILMN_1708077	DAXX
ILMN_1708081	LYCAT
ILMN_1708093	ARHGEF5
ILMN_1708095	PANK2
ILMN_1708098	LIX1L
ILMN_1708101	LMNB2
ILMN_1708103	GAN
ILMN_1708105	EZH2
ILMN_1708107	DPT
ILMN_1708110	TMEM144
ILMN_1708130	EHF
ILMN_1708131	BHLHB9
ILMN_1708132	NUP50
ILMN_1708143	FAM127A
ILMN_1708147	TBPL1
ILMN_1708151	LAGE3
ILMN_1708159	PRKCABP
ILMN_1708160	KPNA2
ILMN_1708164	EIF3A
ILMN_1708167	CDCP1
ILMN_1708203	OTUD4
ILMN_1708204	COPG
ILMN_1708223	PAK6
ILMN_1708248	LILRB1
ILMN_1708249	NR1D1
ILMN_1708267	CLDN15
ILMN_1708328	RAB11FIP3
ILMN_1708337	NOXO1
ILMN_1708340	DAPK1
ILMN_1708345	DNTTIP2
ILMN_1708348	ADAM8
ILMN_1708363	LOXL1
ILMN_1708369	EPS15L1
ILMN_1708375	IRF1
ILMN_1708382	TMEM103
ILMN_1708414	GNL3L
ILMN_1708432	PLCB1
ILMN_1708451	DSCR5
ILMN_1708482	TMEM80
ILMN_1708486	CNN2
ILMN_1708496	BRSK2
ILMN_1708502	AFF4
ILMN_1708513	BNIPL
ILMN_1708516	PRTFDC1
ILMN_1708534	PAX8
ILMN_1708537	RBPJ
ILMN_1708580	PDZK1IP1
ILMN_1708588	ADCY5
ILMN_1708615	TNXB
ILMN_1708619	SEH1L
ILMN_1708632	ZNF771
ILMN_1708714	C1orf215
ILMN_1708728	H2AFJ
ILMN_1708743	NT5DC2
ILMN_1708778	ASS1
ILMN_1708782	MFAP3
ILMN_1708798	EAF2
ILMN_1708805	NCOA3
ILMN_1708841	GOLPH3
ILMN_1708858	CSNK1E
ILMN_1708881	RAB20
ILMN_1708890	RASSF4
ILMN_1708891	SCFD2
ILMN_1708900	TMEM161A
ILMN_1708906	C2orf29
ILMN_1708907	MEIG1
ILMN_1708916	PDZD4
ILMN_1708922	ABL1
ILMN_1708934	ADM
ILMN_1708936	EXOSC3
ILMN_1708941	FLJ44112
ILMN_1708946	VPS4A
ILMN_1708950	ASPHD1
ILMN_1708954	NOLA1
ILMN_1708959	MFN1
ILMN_1708987	HSD11B1L
ILMN_1708991	CCNY
ILMN_1709024	C15orf51
ILMN_1709026	C6orf145
ILMN_1709039	RPL13
ILMN_1709042	RBM4
ILMN_1709043	C9orf46
ILMN_1709044	TGIF2
ILMN_1709050	C11orf63
ILMN_1709056	FBXW8
